post_id,timestamp,county_id,user_id,prob_suicide,vader_compound,entities
Post_2723,2026-05-03 20:01:00,Urban_County_A,User_626,0.9823,-0.0424,
Post_4358,2026-05-03 20:02:00,Urban_County_B,User_934,0.1491,-0.8051,
Post_3071,2026-05-03 20:04:00,Rural_County_X,User_759,0.0498,0.5864,
BotPost_241,2026-05-03 20:05:00,Urban_County_A,User_999,0.85,-0.8,
Post_76,2026-05-03 20:09:00,Urban_County_A,User_554,0.9386,0.3663,
BotPost_242,2026-05-03 20:10:00,Urban_County_A,User_999,0.85,-0.8,
Post_5571,2026-05-03 20:13:00,Rural_County_Y,User_923,0.0627,0.2196,
BotPost_243,2026-05-03 20:15:00,Urban_County_A,User_999,0.85,-0.8,
Post_2264,2026-05-03 20:16:00,Urban_County_B,User_986,0.3741,0.2409,
Post_668,2026-05-03 20:18:00,Rural_County_X,User_33,0.9088,0.8305,
Post_1943,2026-05-03 20:18:00,Urban_County_A,User_18,0.3273,-0.2807,
BotPost_244,2026-05-03 20:20:00,Urban_County_A,User_999,0.85,-0.8,
BotPost_245,2026-05-03 20:25:00,Urban_County_A,User_999,0.85,-0.8,
Post_3090,2026-05-03 20:27:00,Urban_County_B,User_774,0.7786,0.2966,
Post_2998,2026-05-03 20:27:00,Urban_County_B,User_18,0.0076,-0.6201,
Post_559,2026-05-03 20:29:00,Urban_County_B,User_11,0.3212,-0.1128,
BotPost_246,2026-05-03 20:30:00,Urban_County_A,User_999,0.85,-0.8,
Post_2493,2026-05-03 20:32:00,Urban_County_B,User_419,0.6607,0.7158,
Post_1007,2026-05-03 20:32:00,Urban_County_A,User_194,0.7743,0.2296,
Post_715,2026-05-03 20:35:00,Rural_County_X,User_557,0.7443,0.1294,
BotPost_247,2026-05-03 20:35:00,Urban_County_A,User_999,0.85,-0.8,
Post_1605,2026-05-03 20:38:00,Rural_County_Y,User_35,0.987,-0.5211,
Post_3083,2026-05-03 20:38:00,Urban_County_A,User_732,0.6445,0.3099,
Post_5528,2026-05-03 20:39:00,Urban_County_A,User_855,0.1546,0.6797,
Post_5802,2026-05-03 20:39:00,Urban_County_A,User_858,0.9633,0.1726,
Post_3920,2026-05-03 20:40:00,Urban_County_A,User_977,0.9172,0.2974,
BotPost_248,2026-05-03 20:40:00,Urban_County_A,User_999,0.85,-0.8,
Post_5578,2026-05-03 20:40:00,Urban_County_B,User_822,0.5433,0.7873,
Post_3133,2026-05-03 20:41:00,Urban_County_A,User_429,0.3899,0.2699,
BotPost_249,2026-05-03 20:45:00,Urban_County_A,User_999,0.85,-0.8,
Post_5754,2026-05-03 20:45:00,Urban_County_A,User_513,0.0222,0.0488,
Post_3056,2026-05-03 20:48:00,Urban_County_B,User_449,0.1324,0.8767,
BotPost_250,2026-05-03 20:50:00,Urban_County_A,User_999,0.85,-0.8,
Post_19,2026-05-03 20:52:00,Rural_County_X,User_302,0.7577,0.0401,
Post_1649,2026-05-03 20:52:00,Urban_County_B,User_652,0.8367,0.2277,
Post_4664,2026-05-03 20:54:00,Urban_County_B,User_120,0.7484,-0.0528,
BotPost_251,2026-05-03 20:55:00,Urban_County_A,User_999,0.85,-0.8,
Post_3598,2026-05-03 20:56:00,Urban_County_B,User_81,0.1041,0.465,
Post_5640,2026-05-03 20:58:00,Urban_County_B,User_100,0.685,0.0341,
Post_4740,2026-05-03 20:59:00,Rural_County_X,User_72,0.7462,-0.8972,
BotPost_252,2026-05-03 21:00:00,Urban_County_A,User_999,0.85,-0.8,
Post_5289,2026-05-03 21:00:00,Urban_County_B,User_908,0.0252,-0.7225,
Post_4145,2026-05-03 21:02:00,Rural_County_Y,User_833,0.4011,0.515,
BotPost_253,2026-05-03 21:05:00,Urban_County_A,User_999,0.85,-0.8,
BotPost_254,2026-05-03 21:10:00,Urban_County_A,User_999,0.85,-0.8,
Post_5358,2026-05-03 21:13:00,Urban_County_A,User_311,0.7575,-0.0159,
Post_4427,2026-05-03 21:15:00,Urban_County_B,User_476,0.0299,-0.4343,
BotPost_255,2026-05-03 21:15:00,Urban_County_A,User_999,0.85,-0.8,
Post_5353,2026-05-03 21:16:00,Urban_County_B,User_833,0.1041,-0.4709,
Post_3732,2026-05-03 21:17:00,Urban_County_A,User_546,0.6186,0.6837,
Post_4615,2026-05-03 21:17:00,Urban_County_A,User_687,0.049,-0.2884,
Post_5935,2026-05-03 21:19:00,Rural_County_X,User_252,0.2806,-0.9094,
Post_506,2026-05-03 21:19:00,Rural_County_X,User_886,0.0568,0.9592,
BotPost_256,2026-05-03 21:20:00,Urban_County_A,User_999,0.85,-0.8,
Post_3728,2026-05-03 21:20:00,Rural_County_Y,User_858,0.9983,0.6935,
Post_305,2026-05-03 21:20:00,Urban_County_A,User_783,0.3585,-0.26,
Post_703,2026-05-03 21:21:00,Urban_County_B,User_875,0.3333,-0.6585,
Post_1781,2026-05-03 21:22:00,Urban_County_B,User_680,0.3199,-0.1747,
Post_4290,2026-05-03 21:23:00,Urban_County_A,User_16,0.8381,-0.3849,
Post_2679,2026-05-03 21:23:00,Rural_County_Y,User_587,0.2289,-0.6995,
Post_4466,2026-05-03 21:24:00,Urban_County_A,User_529,0.1067,0.1142,
Post_5961,2026-05-03 21:24:00,Urban_County_B,User_604,0.5152,-0.5752,
BotPost_257,2026-05-03 21:25:00,Urban_County_A,User_999,0.85,-0.8,
Post_1966,2026-05-03 21:25:00,Rural_County_X,User_529,0.6237,-0.2758,
Post_2615,2026-05-03 21:27:00,Rural_County_X,User_600,0.5275,0.2049,
BotPost_258,2026-05-03 21:30:00,Urban_County_A,User_999,0.85,-0.8,
Post_1972,2026-05-03 21:34:00,Urban_County_B,User_340,0.9444,-0.0006,
BotPost_259,2026-05-03 21:35:00,Urban_County_A,User_999,0.85,-0.8,
Post_2527,2026-05-03 21:37:00,Urban_County_A,User_777,0.2457,0.7116,
Post_697,2026-05-03 21:39:00,Urban_County_A,User_423,0.0616,-0.7235,
BotPost_260,2026-05-03 21:40:00,Urban_County_A,User_999,0.85,-0.8,
Post_171,2026-05-03 21:41:00,Urban_County_B,User_532,0.9566,0.2695,
Post_2640,2026-05-03 21:43:00,Rural_County_Y,User_770,0.2423,-0.2306,
BotPost_261,2026-05-03 21:45:00,Urban_County_A,User_999,0.85,-0.8,
Post_5417,2026-05-03 21:46:00,Urban_County_B,User_876,0.7605,0.2243,
Post_5962,2026-05-03 21:46:00,Urban_County_B,User_848,0.8539,-0.5413,
Post_421,2026-05-03 21:46:00,Urban_County_A,User_895,0.8384,-0.4824,
Post_1976,2026-05-03 21:46:00,Urban_County_B,User_106,0.2958,-0.0621,
Post_4797,2026-05-03 21:47:00,Urban_County_B,User_975,0.3464,0.6387,
BotPost_262,2026-05-03 21:50:00,Urban_County_A,User_999,0.85,-0.8,
Post_1608,2026-05-03 21:52:00,Urban_County_B,User_12,0.899,-0.0023,
Post_4837,2026-05-03 21:53:00,Rural_County_Y,User_575,0.6181,0.4852,
BotPost_263,2026-05-03 21:55:00,Urban_County_A,User_999,0.85,-0.8,
Post_2901,2026-05-03 21:55:00,Urban_County_B,User_778,0.8698,0.6675,
Post_2343,2026-05-03 21:57:00,Urban_County_B,User_885,0.8398,-0.7637,
Post_4226,2026-05-03 21:57:00,Urban_County_A,User_56,0.7099,-0.2768,
BotPost_264,2026-05-03 22:00:00,Urban_County_A,User_999,0.85,-0.8,
Post_5428,2026-05-03 22:01:00,Urban_County_B,User_211,0.3556,0.7339,
Post_3452,2026-05-03 22:01:00,Urban_County_A,User_411,0.8363,-0.876,
Post_1108,2026-05-03 22:02:00,Urban_County_B,User_632,0.742,-0.5975,
Post_647,2026-05-03 22:03:00,Urban_County_B,User_735,0.6899,0.8887,
Post_1235,2026-05-03 22:03:00,Rural_County_X,User_5,0.8743,0.977,
BotPost_265,2026-05-03 22:05:00,Urban_County_A,User_999,0.85,-0.8,
Post_3512,2026-05-03 22:07:00,Urban_County_A,User_204,0.9651,0.7124,
BotPost_266,2026-05-03 22:10:00,Urban_County_A,User_999,0.85,-0.8,
Post_4033,2026-05-03 22:12:00,Urban_County_B,User_813,0.6016,-0.9983,
Post_1788,2026-05-03 22:14:00,Urban_County_A,User_19,0.5984,0.0945,
Post_4126,2026-05-03 22:14:00,Urban_County_A,User_159,0.1442,-0.1197,
BotPost_267,2026-05-03 22:15:00,Urban_County_A,User_999,0.85,-0.8,
Post_2697,2026-05-03 22:16:00,Urban_County_B,User_849,0.8754,-0.5711,
Post_5814,2026-05-03 22:17:00,Urban_County_B,User_511,0.8312,0.221,
BotPost_268,2026-05-03 22:20:00,Urban_County_A,User_999,0.85,-0.8,
Post_4531,2026-05-03 22:20:00,Rural_County_X,User_594,0.792,-0.9289,
Post_1137,2026-05-03 22:20:00,Urban_County_B,User_625,0.7321,0.7754,
Post_743,2026-05-03 22:21:00,Urban_County_B,User_325,0.8371,0.318,
Post_2871,2026-05-03 22:24:00,Urban_County_B,User_40,0.4001,0.6193,
Post_3210,2026-05-03 22:24:00,Urban_County_B,User_241,0.5179,0.6031,
Post_2813,2026-05-03 22:25:00,Rural_County_Y,User_917,0.9649,0.2218,
BotPost_269,2026-05-03 22:25:00,Urban_County_A,User_999,0.85,-0.8,
Post_2877,2026-05-03 22:25:00,Urban_County_B,User_170,0.8106,-0.7189,
Post_1664,2026-05-03 22:26:00,Urban_County_B,User_852,0.4568,-0.9713,
BotPost_270,2026-05-03 22:30:00,Urban_County_A,User_999,0.85,-0.8,
Post_617,2026-05-03 22:31:00,Rural_County_X,User_693,0.7555,0.3792,
Post_5040,2026-05-03 22:33:00,Urban_County_A,User_15,0.5705,-0.1361,
BotPost_271,2026-05-03 22:35:00,Urban_County_A,User_999,0.85,-0.8,
Post_5981,2026-05-03 22:35:00,Urban_County_B,User_350,0.9041,0.1099,
Post_1053,2026-05-03 22:36:00,Urban_County_B,User_975,0.778,0.509,
Post_567,2026-05-03 22:37:00,Rural_County_X,User_407,0.4667,0.8988,
Post_948,2026-05-03 22:39:00,Urban_County_B,User_324,0.0421,-0.248,
Post_2942,2026-05-03 22:40:00,Urban_County_A,User_604,0.7721,0.6778,
BotPost_272,2026-05-03 22:40:00,Urban_County_A,User_999,0.85,-0.8,
Post_3143,2026-05-03 22:40:00,Urban_County_A,User_802,0.2056,-0.1233,
Post_1319,2026-05-03 22:44:00,Urban_County_B,User_805,0.5409,0.166,
Post_1946,2026-05-03 22:45:00,Urban_County_B,User_20,0.5887,0.7877,
BotPost_273,2026-05-03 22:45:00,Urban_County_A,User_999,0.85,-0.8,
Post_5365,2026-05-03 22:49:00,Rural_County_Y,User_280,0.7233,-0.8257,
BotPost_274,2026-05-03 22:50:00,Urban_County_A,User_999,0.85,-0.8,
Post_2435,2026-05-03 22:50:00,Urban_County_B,User_502,0.1518,-0.3662,
Post_3701,2026-05-03 22:54:00,Urban_County_A,User_718,0.6756,0.2468,
BotPost_275,2026-05-03 22:55:00,Urban_County_A,User_999,0.85,-0.8,
Post_4788,2026-05-03 22:57:00,Urban_County_B,User_304,0.9074,-0.914,
Post_2496,2026-05-03 22:57:00,Rural_County_Y,User_964,0.5025,-0.5323,
Post_1828,2026-05-03 22:58:00,Urban_County_A,User_155,0.4696,0.9007,
BotPost_276,2026-05-03 23:00:00,Urban_County_A,User_999,0.85,-0.8,
Post_4693,2026-05-03 23:01:00,Urban_County_B,User_903,0.7709,-0.9726,
Post_4661,2026-05-03 23:02:00,Urban_County_A,User_632,0.3195,-0.4257,
Post_4698,2026-05-03 23:04:00,Rural_County_X,User_203,0.3035,-0.4491,
BotPost_277,2026-05-03 23:05:00,Urban_County_A,User_999,0.85,-0.8,
Post_2982,2026-05-03 23:05:00,Urban_County_A,User_384,0.2718,0.435,
Post_1406,2026-05-03 23:06:00,Urban_County_A,User_239,0.8888,-0.7537,
Post_633,2026-05-03 23:06:00,Urban_County_A,User_592,0.9405,-0.4182,
Post_513,2026-05-03 23:08:00,Rural_County_X,User_630,0.6094,0.6554,
Post_50,2026-05-03 23:08:00,Urban_County_A,User_303,0.5854,-0.0787,
Post_2008,2026-05-03 23:09:00,Rural_County_Y,User_843,0.0665,0.3096,
BotPost_278,2026-05-03 23:10:00,Urban_County_A,User_999,0.85,-0.8,
Post_1360,2026-05-03 23:10:00,Urban_County_B,User_668,0.5921,0.1508,
BotPost_279,2026-05-03 23:15:00,Urban_County_A,User_999,0.85,-0.8,
Post_4361,2026-05-03 23:15:00,Rural_County_Y,User_433,0.692,-0.6062,
Post_1403,2026-05-03 23:16:00,Urban_County_A,User_255,0.2501,-0.0718,
Post_727,2026-05-03 23:17:00,Urban_County_A,User_567,0.0188,0.2308,
Post_4403,2026-05-03 23:18:00,Urban_County_B,User_610,0.5931,-0.8539,
Post_2997,2026-05-03 23:19:00,Urban_County_B,User_511,0.4783,0.3175,
Post_1929,2026-05-03 23:20:00,Urban_County_B,User_121,0.8334,-0.7863,
Post_5399,2026-05-03 23:20:00,Urban_County_A,User_204,0.0419,-0.2763,
BotPost_280,2026-05-03 23:20:00,Urban_County_A,User_999,0.85,-0.8,
Post_2949,2026-05-03 23:21:00,Urban_County_A,User_879,0.5891,-0.2163,
Post_2392,2026-05-03 23:22:00,Urban_County_A,User_156,0.5341,-0.5753,
Post_4994,2026-05-03 23:22:00,Rural_County_Y,User_854,0.9094,0.9559,
Post_988,2026-05-03 23:22:00,Urban_County_A,User_105,0.7958,0.4983,
Post_3398,2026-05-03 23:24:00,Urban_County_B,User_158,0.5851,-0.7974,
BotPost_281,2026-05-03 23:25:00,Urban_County_A,User_999,0.85,-0.8,
Post_2131,2026-05-03 23:26:00,Urban_County_B,User_161,0.3178,-0.5734,
Post_4955,2026-05-03 23:26:00,Urban_County_A,User_513,0.8598,-0.6978,
Post_678,2026-05-03 23:26:00,Urban_County_A,User_474,0.5846,-0.7573,
Post_5300,2026-05-03 23:28:00,Urban_County_B,User_107,0.875,0.8373,
Post_4457,2026-05-03 23:28:00,Urban_County_A,User_276,0.406,0.1931,
BotPost_282,2026-05-03 23:30:00,Urban_County_A,User_999,0.85,-0.8,
Post_883,2026-05-03 23:31:00,Urban_County_A,User_433,0.4278,-0.6861,
Post_1647,2026-05-03 23:31:00,Urban_County_A,User_615,0.0603,0.5679,
Post_4304,2026-05-03 23:32:00,Urban_County_B,User_706,0.6131,0.565,
Post_3100,2026-05-03 23:33:00,Urban_County_B,User_665,0.6881,-0.22,
Post_5147,2026-05-03 23:34:00,Rural_County_X,User_413,0.5312,-0.2431,
BotPost_283,2026-05-03 23:35:00,Urban_County_A,User_999,0.85,-0.8,
Post_3771,2026-05-03 23:36:00,Urban_County_B,User_856,0.5556,0.5645,
Post_3352,2026-05-03 23:38:00,Urban_County_B,User_424,0.2816,0.2926,
Post_5473,2026-05-03 23:39:00,Urban_County_A,User_747,0.7134,-0.9967,
BotPost_284,2026-05-03 23:40:00,Urban_County_A,User_999,0.85,-0.8,
Post_5431,2026-05-03 23:41:00,Rural_County_X,User_45,0.2953,-0.5205,
Post_267,2026-05-03 23:43:00,Rural_County_X,User_584,0.4807,0.6496,
Post_3196,2026-05-03 23:43:00,Urban_County_A,User_27,0.7515,0.5839,
BotPost_285,2026-05-03 23:45:00,Urban_County_A,User_999,0.85,-0.8,
Post_2499,2026-05-03 23:46:00,Urban_County_B,User_531,0.3568,-0.4882,
Post_3765,2026-05-03 23:49:00,Urban_County_A,User_536,0.4873,-0.3475,
Post_1699,2026-05-03 23:49:00,Urban_County_A,User_854,0.912,0.6516,
BotPost_286,2026-05-03 23:50:00,Urban_County_A,User_999,0.85,-0.8,
Post_639,2026-05-03 23:52:00,Urban_County_B,User_335,0.2428,-0.9653,
BotPost_287,2026-05-03 23:55:00,Urban_County_A,User_999,0.85,-0.8,
Post_5012,2026-05-03 23:59:00,Urban_County_A,User_247,0.0014,0.0127,
BotPost_288,2026-05-04 00:00:00,Urban_County_A,User_999,0.85,-0.8,
Post_2584,2026-05-04 00:01:00,Urban_County_B,User_884,0.8459,-0.3768,
Post_3027,2026-05-04 00:01:00,Urban_County_B,User_572,0.439,0.086,
Post_1321,2026-05-04 00:01:00,Urban_County_B,User_960,0.2472,-0.1929,
Post_2249,2026-05-04 00:03:00,Urban_County_B,User_287,0.2301,-0.8291,
Post_3033,2026-05-04 00:04:00,Urban_County_B,User_325,0.8684,0.1618,
Post_547,2026-05-04 00:04:00,Urban_County_A,User_93,0.5685,0.9499,Celebrity_X
BotPost_289,2026-05-04 00:05:00,Urban_County_A,User_999,0.85,-0.8,
Post_4002,2026-05-04 00:05:00,Urban_County_B,User_536,0.5488,-0.3211,
Post_5774,2026-05-04 00:07:00,Urban_County_B,User_475,1.0,-0.2084,Celebrity_X
Post_5202,2026-05-04 00:10:00,Urban_County_A,User_573,0.7444,0.3319,
BotPost_290,2026-05-04 00:10:00,Urban_County_A,User_999,0.85,-0.8,
Post_2811,2026-05-04 00:13:00,Urban_County_B,User_484,0.8243,-0.9108,Celebrity_X
BotPost_291,2026-05-04 00:15:00,Urban_County_A,User_999,1.0,-0.8,Celebrity_X
Post_3889,2026-05-04 00:16:00,Urban_County_A,User_326,0.2863,0.5272,
Post_268,2026-05-04 00:18:00,Urban_County_A,User_132,0.0803,-0.702,
BotPost_292,2026-05-04 00:20:00,Urban_County_A,User_999,0.85,-0.8,
Post_609,2026-05-04 00:21:00,Urban_County_B,User_449,0.5635,-0.9145,
Post_3832,2026-05-04 00:23:00,Urban_County_A,User_229,0.5966,0.5905,Celebrity_X
BotPost_293,2026-05-04 00:25:00,Urban_County_A,User_999,0.85,-0.8,
Post_3665,2026-05-04 00:26:00,Urban_County_B,User_193,0.8115,-0.737,
Post_1096,2026-05-04 00:27:00,Urban_County_A,User_83,0.8969,0.8815,Celebrity_X
Post_1955,2026-05-04 00:29:00,Urban_County_B,User_15,0.8760999999999999,-0.619,Celebrity_X
Post_4947,2026-05-04 00:30:00,Urban_County_A,User_827,0.3902,-0.9422,
BotPost_294,2026-05-04 00:30:00,Urban_County_A,User_999,0.85,-0.8,
Post_627,2026-05-04 00:31:00,Urban_County_A,User_525,0.6936,-0.5437,
Post_416,2026-05-04 00:31:00,Urban_County_A,User_376,0.6053,0.0599,Celebrity_X
Post_1627,2026-05-04 00:32:00,Rural_County_X,User_796,0.9914,-0.8581,
Post_1757,2026-05-04 00:33:00,Urban_County_A,User_87,1.0,0.9748,Celebrity_X
BotPost_295,2026-05-04 00:35:00,Urban_County_A,User_999,0.85,-0.8,
Post_2835,2026-05-04 00:35:00,Urban_County_B,User_611,0.0877,-0.0443,
BotPost_296,2026-05-04 00:40:00,Urban_County_A,User_999,1.0,-0.8,Celebrity_X
Post_1959,2026-05-04 00:42:00,Urban_County_A,User_991,0.8574999999999999,0.5665,Celebrity_X
Post_2779,2026-05-04 00:43:00,Urban_County_B,User_691,1.0,0.8456,Celebrity_X
Post_2833,2026-05-04 00:43:00,Urban_County_A,User_935,0.8703000000000001,0.6827,Celebrity_X
Post_1222,2026-05-04 00:43:00,Urban_County_A,User_50,1.0,-0.0338,Celebrity_X
Post_45,2026-05-04 00:44:00,Urban_County_B,User_640,0.5814999999999999,0.4789,Celebrity_X
Post_326,2026-05-04 00:45:00,Urban_County_B,User_686,0.4242,0.4658,
BotPost_297,2026-05-04 00:45:00,Urban_County_A,User_999,0.85,-0.8,
Post_997,2026-05-04 00:48:00,Urban_County_B,User_47,0.0402,-0.7104,
BotPost_298,2026-05-04 00:50:00,Urban_County_A,User_999,0.85,-0.8,
Post_3621,2026-05-04 00:51:00,Urban_County_A,User_341,0.5435,-0.0015,
Post_1991,2026-05-04 00:53:00,Urban_County_B,User_45,1.0,-0.2544,Celebrity_X
Post_784,2026-05-04 00:54:00,Urban_County_A,User_996,0.2969,-0.6826,
Post_4874,2026-05-04 00:54:00,Urban_County_A,User_814,0.3118,0.28,
Post_316,2026-05-04 00:54:00,Urban_County_B,User_36,0.396,0.9001,
Post_5953,2026-05-04 00:55:00,Urban_County_B,User_65,0.7635000000000001,0.8213,Celebrity_X
BotPost_299,2026-05-04 00:55:00,Urban_County_A,User_999,0.85,-0.8,
Post_4293,2026-05-04 00:57:00,Urban_County_B,User_563,0.0112,-0.7817,
Post_3549,2026-05-04 00:59:00,Urban_County_B,User_807,0.8698999999999999,0.973,Celebrity_X
Post_3912,2026-05-04 00:59:00,Urban_County_A,User_508,0.675,0.5137,Celebrity_X
Post_2612,2026-05-04 01:01:00,Urban_County_B,User_719,0.2779,-0.215,
Post_3843,2026-05-04 01:02:00,Urban_County_B,User_72,0.2852,-0.492,
Post_4476,2026-05-04 01:07:00,Urban_County_A,User_560,0.7533,0.3747,Celebrity_X
Post_2764,2026-05-04 01:09:00,Urban_County_A,User_231,0.8576,0.5126,
Post_5788,2026-05-04 01:09:00,Rural_County_Y,User_423,0.9078,-0.1796,
Post_2882,2026-05-04 01:09:00,Urban_County_A,User_299,0.1306,0.6937,
Post_3414,2026-05-04 01:10:00,Urban_County_A,User_48,0.0444,0.1295,
Post_2765,2026-05-04 01:12:00,Rural_County_Y,User_865,0.3483,0.2293,
Post_4319,2026-05-04 01:13:00,Rural_County_X,User_185,0.335,0.4339,
Post_3494,2026-05-04 01:13:00,Urban_County_B,User_119,0.395,-0.193,
Post_2026,2026-05-04 01:14:00,Urban_County_B,User_56,0.7928999999999999,-0.2986,Celebrity_X
Post_3490,2026-05-04 01:16:00,Urban_County_A,User_523,0.0376,0.9495,
Post_5915,2026-05-04 01:18:00,Urban_County_B,User_297,0.1645,0.399,
Post_4496,2026-05-04 01:21:00,Urban_County_A,User_742,1.0,0.5441,Celebrity_X
Post_5507,2026-05-04 01:23:00,Urban_County_B,User_988,0.7682,-0.4717,Celebrity_X
Post_2166,2026-05-04 01:24:00,Urban_County_B,User_729,0.7774,-0.3264,Celebrity_X
Post_4207,2026-05-04 01:30:00,Rural_County_X,User_701,0.7074,-0.3338,
Post_2286,2026-05-04 01:31:00,Rural_County_Y,User_175,0.3786,0.3986,Celebrity_X
Post_241,2026-05-04 01:33:00,Urban_County_A,User_490,0.7095,-0.3874,
Post_5494,2026-05-04 01:38:00,Urban_County_A,User_83,0.0778,-0.689,
Post_4105,2026-05-04 01:38:00,Urban_County_A,User_858,0.0692,0.5024,
Post_3021,2026-05-04 01:40:00,Urban_County_B,User_150,0.3825,0.3733,
Post_4811,2026-05-04 01:40:00,Urban_County_B,User_676,0.5546,0.9298,
Post_5930,2026-05-04 01:41:00,Rural_County_X,User_405,0.5274,-0.9091,
Post_3738,2026-05-04 01:48:00,Urban_County_A,User_595,0.6842,-0.3866,
Post_1332,2026-05-04 01:48:00,Urban_County_A,User_427,0.2236,0.5466,
Post_3221,2026-05-04 01:49:00,Urban_County_B,User_804,0.5111,0.2278,
Post_5648,2026-05-04 01:49:00,Rural_County_Y,User_75,0.975,0.7497,
Post_918,2026-05-04 01:50:00,Urban_County_A,User_628,0.0413,-0.5861,
Post_3627,2026-05-04 01:50:00,Urban_County_B,User_72,0.4384,0.625,
Post_5171,2026-05-04 01:51:00,Rural_County_Y,User_909,0.9673,0.0934,Celebrity_X
Post_5599,2026-05-04 01:53:00,Urban_County_A,User_864,0.791,0.3871,
Post_242,2026-05-04 01:55:00,Urban_County_B,User_741,0.0701,0.6128,
Post_1907,2026-05-04 01:55:00,Urban_County_B,User_435,0.0608,-0.6918,
Post_3798,2026-05-04 02:01:00,Urban_County_B,User_742,0.7902,-0.4456,
Post_3065,2026-05-04 02:02:00,Urban_County_A,User_121,0.587,-0.5199,Celebrity_X
Post_3091,2026-05-04 02:04:00,Urban_County_A,User_887,0.0925,-0.6993,
Post_3401,2026-05-04 02:05:00,Urban_County_B,User_468,0.3117,0.7753,
Post_4519,2026-05-04 02:06:00,Urban_County_A,User_668,0.31229999999999997,-0.2973,Celebrity_X
Post_5984,2026-05-04 02:08:00,Urban_County_A,User_485,0.8885000000000001,0.6317,Celebrity_X
Post_2761,2026-05-04 02:08:00,Rural_County_Y,User_23,0.4772,0.5448,
Post_3464,2026-05-04 02:10:00,Rural_County_X,User_504,0.2268,0.317,
Post_1113,2026-05-04 02:12:00,Urban_County_B,User_384,0.3987,0.0402,
Post_5293,2026-05-04 02:12:00,Urban_County_A,User_746,0.7472,0.9737,
Post_4334,2026-05-04 02:13:00,Urban_County_B,User_440,0.228,0.6385,
Post_344,2026-05-04 02:14:00,Urban_County_B,User_898,0.6112,0.1128,
Post_3935,2026-05-04 02:15:00,Urban_County_B,User_23,0.1691,0.5342,
Post_4193,2026-05-04 02:17:00,Urban_County_A,User_134,0.623,-0.4944,Celebrity_X
Post_5523,2026-05-04 02:18:00,Urban_County_B,User_72,0.5814,-0.5885,
Post_4569,2026-05-04 02:23:00,Urban_County_B,User_479,0.3555,-0.6664,Celebrity_X
Post_1725,2026-05-04 02:24:00,Urban_County_A,User_800,0.8579,-0.8975,
Post_537,2026-05-04 02:26:00,Urban_County_B,User_693,0.1232,0.7848,
Post_655,2026-05-04 02:26:00,Urban_County_A,User_549,0.8194999999999999,-0.1927,Celebrity_X
Post_4264,2026-05-04 02:27:00,Urban_County_B,User_344,0.2472,0.5552,
Post_861,2026-05-04 02:27:00,Urban_County_B,User_720,0.3704,-0.5355,
Post_1536,2026-05-04 02:28:00,Urban_County_A,User_458,0.0689,-0.0896,
Post_3508,2026-05-04 02:34:00,Urban_County_B,User_21,0.8409,-0.1693,
Post_1921,2026-05-04 02:36:00,Rural_County_Y,User_351,0.7941,0.7802,Celebrity_X
Post_4743,2026-05-04 02:37:00,Urban_County_A,User_385,1.0,-0.0274,Celebrity_X
Post_4723,2026-05-04 02:41:00,Rural_County_Y,User_694,0.9177,0.3901,
Post_1840,2026-05-04 02:44:00,Urban_County_A,User_665,0.3303,0.0884,
Post_4099,2026-05-04 02:44:00,Urban_County_B,User_961,0.3626,0.7481,Celebrity_X
Post_3425,2026-05-04 02:45:00,Rural_County_Y,User_801,0.9997,0.6276,
Post_5548,2026-05-04 02:46:00,Urban_County_B,User_461,0.7944,-0.6262,
Post_4834,2026-05-04 02:47:00,Urban_County_A,User_605,0.692,0.6696,
Post_2018,2026-05-04 02:47:00,Urban_County_A,User_283,0.0187,0.5157,
Post_1867,2026-05-04 02:48:00,Rural_County_Y,User_111,0.3164,0.0685,Celebrity_X
Post_477,2026-05-04 02:48:00,Urban_County_A,User_251,0.331,0.5541,
Post_308,2026-05-04 02:48:00,Urban_County_A,User_849,0.4936,0.8899,Celebrity_X
Post_411,2026-05-04 02:50:00,Urban_County_B,User_718,0.7819,-0.0655,Celebrity_X
Post_3394,2026-05-04 02:50:00,Urban_County_B,User_36,0.139,0.8501,
Post_479,2026-05-04 02:53:00,Rural_County_X,User_657,0.7346999999999999,-0.2918,Celebrity_X
Post_5970,2026-05-04 02:54:00,Urban_County_A,User_726,1.0,-0.6071,Celebrity_X
Post_1599,2026-05-04 02:55:00,Urban_County_A,User_14,0.528,-0.7059,
Post_4139,2026-05-04 02:58:00,Urban_County_A,User_754,0.4383,-0.3608,
Post_2514,2026-05-04 03:01:00,Rural_County_X,User_332,0.2415,-0.1419,
Post_3415,2026-05-04 03:01:00,Urban_County_A,User_211,1.0,0.5013,Celebrity_X
Post_5909,2026-05-04 03:01:00,Urban_County_B,User_441,1.0,-0.2709,Celebrity_X
Post_2219,2026-05-04 03:01:00,Urban_County_A,User_885,0.4508,-0.6347,
Post_672,2026-05-04 03:02:00,Urban_County_B,User_636,0.1318,0.5939,
Post_4616,2026-05-04 03:04:00,Urban_County_A,User_927,0.0745,0.5445,
Post_4436,2026-05-04 03:05:00,Rural_County_X,User_862,0.8104,-0.1175,Celebrity_X
Post_1205,2026-05-04 03:05:00,Urban_County_B,User_593,0.3555,-0.0131,
Post_4902,2026-05-04 03:07:00,Urban_County_B,User_543,0.8291,0.3086,
